"","code","year","data_level","cpi","ppp2021"
"1","AGO","2000","national",0.00658098496279651,203.688736
"2","AGO","2008","national",0.140636450448732,203.688736
"3","AGO","2018","national",0.571606030527844,203.688736
"4","ALB","1996","national",0.372476609889224,50.77230453
"5","ALB","2002","national",0.653954785412687,50.77230453
"6","ALB","2005","national",0.702719968891262,50.77230453
"7","ALB","2008","national",0.764380297642933,50.77230453
"8","ALB","2012","national",0.854852362971777,50.77230453
"9","ALB","2014","national",0.885584231004626,50.77230453
"10","ALB","2015","national",0.902376435378451,50.77230453
"11","ALB","2016","national",0.913885667107707,50.77230453
"12","ALB","2017","national",0.932041474443909,50.77230453
"13","ALB","2018","national",0.950943790127759,50.77230453
"14","ALB","2019","national",0.964362461538195,50.77230453
"15","ALB","2020","national",0.979993712247761,50.77230453
"16","ARE","2013","national",0.922829019415991,2.727601767
"17","ARE","2018","national",1.03947441156661,2.727601767
"18","ARG","1980","national",0.012632220455265,42.98624039
"19","ARG","1986","national",0.00323779343153018,42.98624039
"20","ARG","1987","national",0.00749013947917595,42.98624039
"21","ARG","1991","national",75.6890040888488,42.98624039
"22","ARG","1992","national",0.00893043779249633,42.98624039
"23","ARG","1993","national",0.00972270090784824,42.98624039
"24","ARG","1994","national",0.0100817838595095,42.98624039
"25","ARG","1995","national",0.0103004722497916,42.98624039
"26","ARG","1996","national",0.0103215547238128,42.98624039
"27","ARG","1997","national",0.0103804816627928,42.98624039
"28","ARG","1998","national",0.0104953056397404,42.98624039
"29","ARG","1999","national",0.0102823010025692,42.98624039
"30","ARG","2000","national",0.0102104623091647,42.98624039
"31","ARG","2001","national",0.0100949744983356,42.98624039
"32","ARG","2002","national",0.013980291108795,42.98624039
"33","ARG","2003","national",0.0145301576928708,42.98624039
"34","ARG","2004","national",0.0153383191970193,42.98624039
"35","ARG","2005","national",0.0169899695407599,42.98624039
"36","ARG","2006","national",0.0187482845147968,42.98624039
"37","ARG","2007","national",0.0229537621489957,42.98624039
"38","ARG","2008","national",0.028807117028661,42.98624039
"39","ARG","2009","national",0.0328310742945198,42.98624039
"40","ARG","2010","national",0.0409007828510635,42.98624039
"41","ARG","2011","national",0.0497658553812616,42.98624039
"42","ARG","2012","national",0.0623770505479995,42.98624039
"43","ARG","2013","national",0.07902740761972,42.98624039
"44","ARG","2014","national",0.110914429040637,42.98624039
"45","ARG","2016","national",0.196619395325451,42.98624039
"46","ARG","2017","national",0.241862659503681,42.98624039
"47","ARG","2018","national",0.34236049308218,42.98624039
"48","ARG","2019","national",0.524079353933784,42.98624039
"49","ARG","2020","national",0.723142379878119,42.98624039
"50","ARG","2021","national",1.09652900394612,42.98624039
"51","ARG","2022","national",2.02925740259679,42.98624039
"52","ARG","2023","national",5.10062535297667,42.98624039
"53","ARG","2024","national",14.6476395509064,42.98624039
"54","ARM","1996","national",0.375090825208472,164.2264862
"55","ARM","1999","national",0.467538719332167,164.2264862
"56","ARM","2001","national",0.478433062216071,164.2264862
"57","ARM","2002","national",0.483504683058269,164.2264862
"58","ARM","2003","national",0.50633361894343,164.2264862
"59","ARM","2004","national",0.541562638932761,164.2264862
"60","ARM","2005","national",0.545034875900072,164.2264862
"61","ARM","2006","national",0.560777349453372,164.2264862
"62","ARM","2007","national",0.585522366493613,164.2264862
"63","ARM","2008","national",0.637926374878333,164.2264862
"64","ARM","2009","national",0.65965451958106,164.2264862
"65","ARM","2010","national",0.713600582936414,164.2264862
"66","ARM","2011","national",0.768191092863134,164.2264862
"67","ARM","2012","national",0.787841568388156,164.2264862
"68","ARM","2013","national",0.833454959897533,164.2264862
"69","ARM","2014","national",0.858302820527646,164.2264862
"70","ARM","2015","national",0.890332038342529,164.2264862
"71","ARM","2016","national",0.877835262753122,164.2264862
"72","ARM","2017","national",0.886346345633514,164.2264862
"73","ARM","2018","national",0.908684365346164,164.2264862
"74","ARM","2019","national",0.921800761314782,164.2264862
"75","ARM","2020","national",0.932967756765165,164.2264862
"76","ARM","2021","national",1,164.2264862
"77","ARM","2022","national",1.08640908621211,164.2264862
"78","ARM","2023","national",1.1079245749794,164.2264862
"79","AUS","1981","national",0.241574209755077,1.509871364
"80","AUS","1985","national",0.32844881724932,1.509871364
"81","AUS","1989","national",0.448189240108856,1.509871364
"82","AUS","1995","national",0.544274649361525,1.509871364
"83","AUS","2001","national",0.624869164747751,1.509871364
"84","AUS","2003","national",0.661084362570653,1.509871364
"85","AUS","2004","national",0.676575256437096,1.509871364
"86","AUS","2008","national",0.768264601214153,1.509871364
"87","AUS","2010","national",0.804689135440655,1.509871364
"88","AUS","2014","national",0.888214360477287,1.509871364
"89","AUS","2016","national",0.913125392505756,1.509871364
"90","AUS","2018","national",0.948712581117859,1.509871364
"91","AUS","2020","national",0.972158258321125,1.509871364
"92","AUT","1994","national",8.43149097129401,0.753840148
"93","AUT","1995","national",8.62063972218774,0.753840148
"94","AUT","1996","national",8.78106755087639,0.753840148
"95","AUT","1997","national",8.89574640116805,0.753840148
"96","AUT","1998","national",8.97780727624613,0.753840148
"97","AUT","1999","national",9.0288897378341,0.753840148
"98","AUT","2000","national",9.24060486663941,0.753840148
"99","AUT","2003","national",0.711345271950997,0.753840148
"100","AUT","2004","national",0.726007564709691,0.753840148
"101","AUT","2005","national",0.742699510549798,0.753840148
"102","AUT","2006","national",0.753405834412141,0.753840148
"103","AUT","2007","national",0.769743853215926,0.753840148
"104","AUT","2008","national",0.794498462873668,0.753840148
"105","AUT","2009","national",0.798521048951409,0.753840148
"106","AUT","2010","national",0.813002532507355,0.753840148
"107","AUT","2011","national",0.839722535097609,0.753840148
"108","AUT","2012","national",0.860595298328051,0.753840148
"109","AUT","2013","national",0.877808520511176,0.753840148
"110","AUT","2014","national",0.891904505200885,0.753840148
"111","AUT","2015","national",0.899900986027325,0.753840148
"112","AUT","2016","national",0.907924386645873,0.753840148
"113","AUT","2017","national",0.926820778134579,0.753840148
"114","AUT","2018","national",0.945342153348906,0.753840148
"115","AUT","2019","national",0.959814394856409,0.753840148
"116","AUT","2020","national",0.973078160996112,0.753840148
"117","AUT","2021","national",1,0.753840148
"118","AUT","2022","national",1.08546866520692,0.753840148
"119","AUT","2023","national",1.17028858823492,0.753840148
"120","AZE","1995","national",1238.97177060804,0.482756495
"121","AZE","2001","national",1443.91145273696,0.482756495
"122","AZE","2002","national",1483.92465595146,0.482756495
"123","AZE","2003","national",1517.07346109515,0.482756495
"124","AZE","2004","national",1618.85293546558,0.482756495
"125","AZE","2005","national",1774.43342342544,0.482756495
"126","BDI","1992","national",0.0548916028750915,657.4093018
"127","BDI","1998","national",0.156445790850729,657.4093018
"128","BDI","2006","national",0.297237442072285,657.4093018
"129","BDI","2013","national",0.674245867522331,657.4093018
"130","BDI","2020","national",0.934099990543891,657.4093018
"131","BEL","1985","national",19.9804631839617,0.778574407
"132","BEL","1988","national",20.7920857109508,0.778574407
"133","BEL","1992","national",23.4461995776393,0.778574407
"134","BEL","1995","national",25.0268762953363,0.778574407
"135","BEL","1997","national",25.9626310041883,0.778574407
"136","BEL","2000","national",27.1772164646808,0.778574407
"137","BEL","2003","national",0.712846687414143,0.778574407
"138","BEL","2004","national",0.727797104254331,0.778574407
"139","BEL","2005","national",0.748040254875919,0.778574407
"140","BEL","2006","national",0.761439250883927,0.778574407
"141","BEL","2007","national",0.775320667057931,0.778574407
"142","BEL","2008","national",0.81012827313592,0.778574407
"143","BEL","2009","national",0.809697743754594,0.778574407
"144","BEL","2010","national",0.827424443829583,0.778574407
"145","BEL","2011","national",0.856649750397119,0.778574407
"146","BEL","2012","national",0.880975733609125,0.778574407
"147","BEL","2013","national",0.890781829362268,0.778574407
"148","BEL","2014","national",0.893810496243189,0.778574407
"149","BEL","2015","national",0.898828625507174,0.778574407
"150","BEL","2016","national",0.916570160538851,0.778574407
"151","BEL","2017","national",0.936056223349553,0.778574407
"152","BEL","2018","national",0.955274941302495,0.778574407
"153","BEL","2019","national",0.969000558867538,0.778574407
"154","BEL","2020","national",0.976178847207711,0.778574407
"155","BEL","2021","national",1,0.778574407
"156","BEL","2022","national",1.09597516262111,0.778574407
"157","BEL","2023","national",1.14035125263534,0.778574407
"158","BEN","2003","national",0.708224261387663,219.0110931
"159","BEN","2011","national",0.904743057001954,219.0110931
"160","BEN","2015","national",0.945647391635477,219.0110931
"161","BEN","2018","national",0.952075209669818,219.0110931
"162","BEN","2021","national",1.0101989415925,219.0110931
"163","BFA","1994","national",0.551571792915617,192.5042419
"164","BFA","1998","national",0.66377332705476,192.5042419
"165","BFA","2003","national",0.716684686563468,192.5042419
"166","BFA","2009","national",0.880591987778516,192.5042419
"167","BFA","2014","national",0.934821887704252,192.5042419
"168","BFA","2018","national",0.993809365733639,192.5042419
"169","BFA","2021","national",1.02687767998166,192.5042419
"170","BGD","1983","national",0.0969990640878677,29.21487999
"171","BGD","1985","national",0.118010103702545,29.21487999
"172","BGD","1988","national",0.150522068142891,29.21487999
"173","BGD","1991","national",0.178062304854393,29.21487999
"174","BGD","1995","national",0.206679463386536,29.21487999
"175","BGD","2000","national",0.229665324091911,29.21487999
"176","BGD","2005","national",0.289062201976776,29.21487999
"177","BGD","2010","national",0.537076711654663,29.21487999
"178","BGD","2016","national",0.760982811450958,29.21487999
"179","BGD","2022","national",1.07696962356567,29.21487999
"180","BGR","1989","national",0.2374477391605,0.744887412
"181","BGR","1992","national",2.46557469469611,0.744887412
"182","BGR","1994","national",8.35685675874723,0.744887412
"183","BGR","1995","national",0.0135434337838953,0.744887412
"184","BGR","1997","national",0.347665786282514,0.744887412
"185","BGR","2001","national",0.501221913946682,0.744887412
"186","BGR","2003","national",0.542799494625636,0.744887412
"187","BGR","2006","national",0.649145180849105,0.744887412
"188","BGR","2007","national",0.70368986775191,0.744887412
"189","BGR","2008","national",0.790586513615268,0.744887412
"190","BGR","2009","national",0.812352974788422,0.744887412
"191","BGR","2010","national",0.8321661894392,0.744887412
"192","BGR","2011","national",0.86728278743167,0.744887412
"193","BGR","2012","national",0.892907235868882,0.744887412
"194","BGR","2013","national",0.900854946129378,0.744887412
"195","BGR","2014","national",0.888079196480156,0.744887412
"196","BGR","2015","national",0.887149967937933,0.744887412
"197","BGR","2016","national",0.880064759026583,0.744887412
"198","BGR","2017","national",0.898208143130147,0.744887412
"199","BGR","2018","national",0.923488606855568,0.744887412
"200","BGR","2019","national",0.952151205978147,0.744887412
"201","BGR","2020","national",0.96807532363641,0.744887412
"202","BGR","2021","national",1,0.744887412
"203","BGR","2022","national",1.15325261734399,0.744887412
"204","BGR","2023","national",1.26215241227374,0.744887412
"205","BIH","2001","national",0.766916185284895,0.749401927
"206","BIH","2004","national",0.77570089736108,0.749401927
"207","BIH","2007","national",0.865506943025423,0.749401927
"208","BIH","2011","national",0.979414941406567,0.749401927
"209","BLR","1993","national",3.17970396766655e-06,7395.862341
"210","BLR","1995","national",0.000597309177286959,7395.862341
"211","BLR","1998","national",0.00258505296027464,7395.862341
"212","BLR","1999","national",0.0101768047022752,7395.862341
"213","BLR","2000","national",0.0273369551040693,7395.862341
"214","BLR","2001","national",0.0440493852743958,7395.862341
"215","BLR","2002","national",0.0627869168961153,7395.862341
"216","BLR","2003","national",0.0806170420880904,7395.862341
"217","BLR","2004","national",0.0952153722035654,7395.862341
"218","BLR","2005","national",0.105030647684316,7395.862341
"219","BLR","2006","national",0.112379774591259,7395.862341
"220","BLR","2007","national",0.121849753417619,7395.862341
"221","BLR","2008","national",0.139929668369717,7395.862341
"222","BLR","2009","national",0.158044476074536,7395.862341
"223","BLR","2010","national",0.170270397788813,7395.862341
"224","BLR","2011","national",0.260903114854991,7395.862341
"225","BLR","2012","national",0.41540923716908,7395.862341
"226","BLR","2013","national",0.491480088735154,7395.862341
"227","BLR","2014","national",0.580534084113826,7395.862341
"228","BLR","2015","national",0.659106379715042,7395.862341
"229","BLR","2016","national",0.737122054069581,7395.862341
"230","BLR","2017","national",0.781584046794429,7395.862341
"231","BLR","2018","national",0.819665212481535,7395.862341
"232","BLR","2019","national",0.865551338748924,7395.862341
"233","BLR","2020","national",0.913573327574514,7395.862341
"234","BLZ","1993","national",0.634966084544783,1.116538644
"235","BLZ","1994","national",0.651280541485305,1.116538644
"236","BLZ","1995","national",0.67010004719914,1.116538644
"237","BLZ","1996","national",0.710071655570549,1.116538644
"238","BLZ","1997","national",0.718230645649972,1.116538644
"239","BLZ","1998","national",0.733997693680134,1.116538644
"240","BLZ","1999","national",0.753238674326748,1.116538644
"241","BLZ","2018","national",0.966037707861392,1.116538644
"242","BOL","1990","national",0.193352551065988,2.447832346
"243","BOL","1992","national",0.243763663678902,2.447832346
"244","BOL","1997","national",0.365169940975945,2.447832346
"245","BOL","1999","national",0.402486985656649,2.447832346
"246","BOL","2000","national",0.418040416573045,2.447832346
"247","BOL","2001","national",0.422572171624225,2.447832346
"248","BOL","2002","national",0.432195157658829,2.447832346
"249","BOL","2004","national",0.465707766000271,2.447832346
"250","BOL","2005","national",0.491392233433003,2.447832346
"251","BOL","2006","national",0.510880607945243,2.447832346
"252","BOL","2007","national",0.568775340032822,2.447832346
"253","BOL","2008","national",0.644447272285225,2.447832346
"254","BOL","2009","national",0.649485730085951,2.447832346
"255","BOL","2011","national",0.738561861393114,2.447832346
"256","BOL","2012","national",0.770503782544879,2.447832346
"257","BOL","2013","national",0.828303449390937,2.447832346
"258","BOL","2014","national",0.85843913095377,2.447832346
"259","BOL","2015","national",0.895609640389303,2.447832346
"260","BOL","2016","national",0.926981170091936,2.447832346
"261","BOL","2017","national",0.955595807790396,2.447832346
"262","BOL","2018","national",0.969950659260383,2.447832346
"263","BOL","2019","national",1.00302093416418,2.447832346
"264","BOL","2020","national",0.992005795293752,2.447832346
"265","BOL","2021","national",1.00153662596753,2.447832346
"266","BOL","2022","national",1.03329200700991,2.447832346
"267","BOL","2023","national",1.0498054621398,2.447832346
"268","BRA","1981","national",0.00119587514539624,2.449863195
"269","BRA","1982","national",0.00242056314819156,2.449863195
"270","BRA","1983","national",0.00596303459937346,2.449863195
"271","BRA","1984","national",0.0174744270404205,2.449863195
"272","BRA","1985","national",0.056342537544209,2.449863195
"273","BRA","1986","national",0.00122402690202204,2.449863195
"274","BRA","1987","national",0.0046580816014093,2.449863195
"275","BRA","1988","national",0.0355407256646451,2.449863195
"276","BRA","1989","national",0.486845745754515,2.449863195
"277","BRA","1990","national",16.5756650219936,2.449863195
"278","BRA","1992","national",953.023716513585,2.449863195
"279","BRA","1993","national",18.9950060067285,2.449863195
"280","BRA","1995","national",0.204293909193267,2.449863195
"281","BRA","1996","national",0.231388273504457,2.449863195
"282","BRA","1997","national",0.244111814439699,2.449863195
"283","BRA","1998","national",0.249642222050526,2.449863195
"284","BRA","1999","national",0.265251939095422,2.449863195
"285","BRA","2001","national",0.3043217035667,2.449863195
"286","BRA","2002","national",0.328457823161457,2.449863195
"287","BRA","2003","national",0.378197173274723,2.449863195
"288","BRA","2004","national",0.403553311427127,2.449863195
"289","BRA","2005","national",0.42791421643827,2.449863195
"290","BRA","2006","national",0.443734991545882,2.449863195
"291","BRA","2007","national",0.462133077305513,2.449863195
"292","BRA","2008","national",0.491018861270971,2.449863195
"293","BRA","2009","national",0.512344305201273,2.449863195
"294","BRA","2011","national",0.575665155854312,2.449863195
"295","BRA","2012","national",0.600684559185213,2.449863195
"296","BRA","2013","national",0.637952860850198,2.449863195
"297","BRA","2014","national",0.678329188591827,2.449863195
"298","BRA","2015","national",0.739581607263779,2.449863195
"299","BRA","2016","national",0.80421470304645,2.449863195
"300","BRA","2017","national",0.831931003753753,2.449863195
"301","BRA","2018","national",0.862419970173518,2.449863195
"302","BRA","2019","national",0.894613912762107,2.449863195
"303","BRA","2020","national",0.92334685484576,2.449863195
"304","BRA","2021","national",1,2.449863195
"305","BRA","2022","national",1.09280100152264,2.449863195
"306","BRA","2023","national",1.14299953485823,2.449863195
"307","BRB","2016","national",0.81039985,2.637300014
"308","BTN","2003","national",0.35084207415694,21.36116028
"309","BTN","2007","national",0.428846214451217,21.36116028
"310","BTN","2012","national",0.626530221503527,21.36116028
"311","BTN","2017","national",0.83574193284786,21.36116028
"312","BTN","2022","national",1.04971300700749,21.36116028
"313","BWA","1985","national",0.0645557586980063,5.098423958
"314","BWA","1993","national",0.152597034161656,5.098423958
"315","BWA","2002","national",0.324879213324673,5.098423958
"316","BWA","2009","national",0.581343013922686,5.098423958
"317","BWA","2015","national",0.831506509080446,5.098423958
"318","CAF","1992","national",0.293515254855099,276.3265381
"319","CAF","2008","national",0.591335974164912,276.3265381
"320","CAF","2021","national",1.01778992619403,276.3265381
"321","CAN","1977","national",0.23739186248153,1.248244643
"322","CAN","1979","national",0.282351556650669,1.248244643
"323","CAN","1981","national",0.349732239870708,1.248244643
"324","CAN","1982","national",0.387394824207745,1.248244643
"325","CAN","1984","national",0.427764376106098,1.248244643
"326","CAN","1985","national",0.444712540626475,1.248244643
"327","CAN","1986","national",0.463367274381093,1.248244643
"328","CAN","1987","national",0.483552066017379,1.248244643
"329","CAN","1988","national",0.503030655372283,1.248244643
"330","CAN","1989","national",0.528099816699267,1.248244643
"331","CAN","1990","national",0.553345520753042,1.248244643
"332","CAN","1991","national",0.584475961450372,1.248244643
"333","CAN","1992","national",0.593185444471022,1.248244643
"334","CAN","1993","national",0.604248809599407,1.248244643
"335","CAN","1994","national",0.605249207926483,1.248244643
"336","CAN","1995","national",0.618254574423787,1.248244643
"337","CAN","1996","national",0.627964455771513,1.248244643
"338","CAN","1997","national",0.638145138640161,1.248244643
"339","CAN","1998","national",0.644500676804639,1.248244643
"340","CAN","1999","national",0.655681758000363,1.248244643
"341","CAN","2000","national",0.673512604780477,1.248244643
"342","CAN","2001","national",0.690519627334524,1.248244643
"343","CAN","2002","national",0.706114308074243,1.248244643
"344","CAN","2003","national",0.725592866054928,1.248244643
"345","CAN","2004","national",0.739069034073154,1.248244643
"346","CAN","2005","national",0.75542868100527,1.248244643
"347","CAN","2006","national",0.770552560224067,1.248244643
"348","CAN","2007","national",0.787029985971959,1.248244643
"349","CAN","2008","national",0.805684719726578,1.248244643
"350","CAN","2009","national",0.808097459867982,1.248244643
"351","CAN","2010","national",0.822456310145945,1.248244643
"352","CAN","2011","national",0.846407325704295,1.248244643
"353","CAN","2012","national",0.859236180849027,1.248244643
"354","CAN","2013","national",0.867298288247745,1.248244643
"355","CAN","2014","national",0.88383450928087,1.248244643
"356","CAN","2015","national",0.893779822763275,1.248244643
"357","CAN","2016","national",0.906549757125901,1.248244643
"358","CAN","2017","national",0.921026323471203,1.248244643
"359","CAN","2018","national",0.941917286014654,1.248244643
"360","CAN","2019","national",0.960277792349359,1.248244643
"361","CAN","2020","national",0.967162927319992,1.248244643
"362","CAN","2021","national",1,1.248244643
"363","CHE","1982","national",0.613831385943223,1.245627522
"364","CHE","1992","national",0.838826728832096,1.245627522
"365","CHE","2000","national",0.923039578805267,1.245627522
"366","CHE","2002","national",0.938159781395549,1.245627522
"367","CHE","2004","national",0.951728457915565,1.245627522
"368","CHE","2006","national",0.973084085206367,1.245627522
"369","CHE","2007","national",0.980210482234167,1.245627522
"370","CHE","2008","national",1.00399080075677,1.245627522
"371","CHE","2009","national",0.999166824206355,1.245627522
"372","CHE","2010","national",1.00604346038362,1.245627522
"373","CHE","2011","national",1.00837090299907,1.245627522
"374","CHE","2012","national",1.00138742382735,1.245627522
"375","CHE","2013","national",0.99921118861066,1.245627522
"376","CHE","2014","national",0.999079246723117,1.245627522
"377","CHE","2015","national",0.987650730558163,1.245627522
"378","CHE","2016","national",0.983358205799103,1.245627522
"379","CHE","2017","national",0.988607251676579,1.245627522
"380","CHE","2018","national",0.997863907661249,1.245627522
"381","CHE","2019","national",1.00148505621883,1.245627522
"382","CHE","2020","national",0.994215511069878,1.245627522
"383","CHE","2021","national",1,1.245627522
"384","CHE","2022","national",1.02835031269613,1.245627522
"385","CHL","1987","national",0.124788579916443,474.3409729
"386","CHL","1990","national",0.234800104342153,474.3409729
"387","CHL","1992","national",0.315396699026927,474.3409729
"388","CHL","1994","national",0.38483506569908,474.3409729
"389","CHL","1996","national",0.443639643708296,474.3409729
"390","CHL","1998","national",0.491690037178938,474.3409729
"391","CHL","2000","national",0.527894329971927,474.3409729
"392","CHL","2003","national",0.565551998919767,474.3409729
"393","CHL","2006","national",0.613339991122994,474.3409729
"394","CHL","2009","national",0.693256794012218,474.3409729
"395","CHL","2011","national",0.738264603928853,474.3409729
"396","CHL","2013","national",0.771859229860924,474.3409729
"397","CHL","2015","national",0.848037314069049,474.3409729
"398","CHL","2017","national",0.889622013195776,474.3409729
"399","CHL","2020","national",0.965890893690212,474.3409729
"400","CHL","2022","national",1.16809422328676,474.3409729
"401","CHN","1981","rural",0.13727168738842,3.424867796
"402","CHN","1981","urban",0.140699490904808,4.199237165
"403","CHN","1984","rural",0.145953431725502,3.424867796
"404","CHN","1984","urban",0.150336116552353,4.199237165
"405","CHN","1987","rural",0.176956474781036,3.424867796
"406","CHN","1987","urban",0.195842117071152,4.199237165
"407","CHN","1990","rural",0.25921556353569,3.424867796
"408","CHN","1990","urban",0.27848544716835,4.199237165
"409","CHN","1993","rural",0.315677672624588,3.424867796
"410","CHN","1993","urban",0.369034767150879,4.199237165
"411","CHN","1996","rural",0.493876457214355,3.424867796
"412","CHN","1996","urban",0.586204349994659,4.199237165
"413","CHN","1999","rural",0.49364373087883,3.424867796
"414","CHN","1999","urban",0.59294068813324,4.199237165
"415","CHN","2002","rural",0.495106905698776,3.424867796
"416","CHN","2002","urban",0.595849275588989,4.199237165
"417","CHN","2005","rural",0.53877180814743,3.424867796
"418","CHN","2005","urban",0.630988776683807,4.199237165
"419","CHN","2008","rural",0.668579339981079,3.424867796
"420","CHN","2008","urban",0.735002517700195,4.199237165
"421","CHN","2010","rural",0.703768610954285,3.424867796
"422","CHN","2010","urban",0.761618554592133,4.199237165
"423","CHN","2011","rural",0.775981426239014,3.424867796
"424","CHN","2011","urban",0.813257098197937,4.199237165
"425","CHN","2012","rural",0.803214192390442,3.424867796
"426","CHN","2012","urban",0.835215032100677,4.199237165
"427","CHN","2013","rural",0.837178707122803,3.424867796
"428","CHN","2013","urban",0.856930613517761,4.199237165
"429","CHN","2014","rural",0.856761813163757,3.424867796
"430","CHN","2014","urban",0.874926149845123,4.199237165
"431","CHN","2015","rural",0.873591065406799,3.424867796
"432","CHN","2015","urban",0.888050019741058,4.199237165
"433","CHN","2016","rural",0.903271734714508,3.424867796
"434","CHN","2016","urban",0.906699120998383,4.199237165
"435","CHN","2017","rural",0.915014266967773,3.424867796
"436","CHN","2017","urban",0.922113001346588,4.199237165
"437","CHN","2018","rural",0.934229552745819,3.424867796
"438","CHN","2018","urban",0.941477358341217,4.199237165
"439","CHN","2019","rural",0.964124917984009,3.424867796
"440","CHN","2019","urban",0.967838704586029,4.199237165
"441","CHN","2020","rural",0.993048667907715,3.424867796
"442","CHN","2020","urban",0.990099012851715,4.199237165
"443","CHN","2021","rural",1,3.424867796
"444","CHN","2021","urban",1,4.199237165
"445","CHN","2022","rural",1.01999998092651,3.424867796
"446","CHN","2022","urban",1.01999998092651,4.199237165
"447","CIV","1985","national",0.282053804460796,238.5399628
"448","CIV","1986","national",0.308692126555854,238.5399628
"449","CIV","1987","national",0.332170046655634,238.5399628
"450","CIV","1988","national",0.352271373551412,238.5399628
"451","CIV","1992","national",0.37754633472515,238.5399628
"452","CIV","1995","national",0.549065803766792,238.5399628
"453","CIV","1998","national",0.612303081185007,238.5399628
"454","CIV","2002","national",0.680085830052342,238.5399628
"455","CIV","2008","national",0.821838011100253,238.5399628
"456","CIV","2015","national",0.931868452736727,238.5399628
"457","CIV","2018","national",0.947579258437473,238.5399628
"458","CIV","2021","national",1.01352138033064,238.5399628
"459","CMR","1996","national",0.560081983669432,201.4928894
"460","CMR","2001","national",0.651997822558128,201.4928894
"461","CMR","2007","national",0.731834002526191,201.4928894
"462","CMR","2014","national",0.884343194938681,201.4928894
"463","CMR","2021","national",1.00719315639336,201.4928894
"464","COD","2004","national",0.194497822360503,928.602478
"465","COD","2012","national",0.425325020732208,928.602478
"466","COD","2020","national",0.917522524357884,928.602478
"467","COG","2005","national",0.643391143944571,242.3339996
"468","COG","2011","national",0.8143128282519,242.3339996
"469","COL","1980","national",0.00751508766624541,1506.552246
"470","COL","1988","national",0.0386604772878246,1506.552246
"471","COL","1989","national",0.0523383647098761,1506.552246
"472","COL","1991","national",0.087936151557996,1506.552246
"473","COL","1992","national",0.110513443011286,1506.552246
"474","COL","1996","national",0.241936630350905,1506.552246
"475","COL","1999","national",0.363674692226393,1506.552246
"476","COL","2000","national",0.395808871631738,1506.552246
"477","COL","2001","national",0.426532024883075,1506.552246
"478","COL","2002","national",0.456677902569483,1506.552246
"479","COL","2003","national",0.484707103184485,1506.552246
"480","COL","2004","national",0.512928820881392,1506.552246
"481","COL","2005","national",0.53909800323633,1506.552246
"482","COL","2008","national",0.638579344465318,1506.552246
"483","COL","2009","national",0.653716425037959,1506.552246
"484","COL","2010","national",0.67064947403482,1506.552246
"485","COL","2011","national",0.697203506766379,1506.552246
"486","COL","2012","national",0.716573849588233,1506.552246
"487","COL","2013","national",0.729145260983417,1506.552246
"488","COL","2014","national",0.755827577173848,1506.552246
"489","COL","2015","national",0.804125104822816,1506.552246
"490","COL","2016","national",0.852101923824603,1506.552246
"491","COL","2017","national",0.88718653089043,1506.552246
"492","COL","2018","national",0.916177949340577,1506.552246
"493","COL","2019","national",0.951421256645285,1506.552246
"494","COL","2020","national",0.96559216795819,1506.552246
"495","COL","2021","national",1.01637164971941,1506.552246
"496","COL","2022","national",1.14373801051256,1506.552246
"497","COL","2023","national",1.25981248632984,1506.552246
"498","COM","2004","national",0.731056814624602,228.0477905
"499","COM","2014","national",0.923746231070658,228.0477905
"500","CPV","2001","national",0.73190786478247,54.40446854
"501","CPV","2007","national",0.82018564080106,54.40446854
"502","CPV","2015","national",0.959231544019808,54.40446854
"503","CRI","1981","national",0.00911078216755308,363.6524048
"504","CRI","1986","national",0.033091343817816,363.6524048
"505","CRI","1989","national",0.0544328829930995,363.6524048
"506","CRI","1990","national",0.0654154845074988,363.6524048
"507","CRI","1991","national",0.0848282818923662,363.6524048
"508","CRI","1992","national",0.102716565867102,363.6524048
"509","CRI","1993","national",0.112833791225253,363.6524048
"510","CRI","1994","national",0.126188132720503,363.6524048
"511","CRI","1995","national",0.155510267271232,363.6524048
"512","CRI","1996","national",0.1845651170033,363.6524048
"513","CRI","1997","national",0.209076124818156,363.6524048
"514","CRI","1998","national",0.233527736006643,363.6524048
"515","CRI","1999","national",0.25469273386939,363.6524048
"516","CRI","2000","national",0.284420745366972,363.6524048
"517","CRI","2001","national",0.316504823043849,363.6524048
"518","CRI","2002","national",0.344896410448133,363.6524048
"519","CRI","2003","national",0.37761405213961,363.6524048
"520","CRI","2004","national",0.42457698472187,363.6524048
"521","CRI","2005","national",0.482944069566939,363.6524048
"522","CRI","2006","national",0.541024070717891,363.6524048
"523","CRI","2007","national",0.588382980809277,363.6524048
"524","CRI","2008","national",0.671756045355607,363.6524048
"525","CRI","2009","national",0.71812501167418,363.6524048
"526","CRI","2010","national",0.75893049398954,363.6524048
"527","CRI","2011","national",0.798340155585237,363.6524048
"528","CRI","2012","national",0.829869864749341,363.6524048
"529","CRI","2013","national",0.878119724236257,363.6524048
"530","CRI","2014","national",0.923657137785662,363.6524048
"531","CRI","2015","national",0.920687306467228,363.6524048
"532","CRI","2016","national",0.925062857943059,363.6524048
"533","CRI","2017","national",0.935823546753537,363.6524048
"534","CRI","2018","national",0.955325439077961,363.6524048
"535","CRI","2019","national",0.98293497090172,363.6524048
"536","CRI","2020","national",0.981311463114306,363.6524048
"537","CRI","2021","national",0.995437960752352,363.6524048
