code,year,data_level,cpi,ppp2021
DOM,2009,national,0.6422402116810197,23.1358223
DOM,2010,national,0.6788559816220107,23.1358223
DOM,2011,national,0.7255381811344792,23.1358223
DOM,2012,national,0.744441086429459,23.1358223
DOM,2013,national,0.7826383174075237,23.1358223
DOM,2014,national,0.804773815218138,23.1358223
DOM,2015,national,0.8079456700873402,23.1358223
DOM,2016,national,0.8188784464450245,23.1358223
DOM,2017,national,0.8442645096691732,23.1358223
DOM,2018,national,0.8743578352043967,23.1358223
DOM,2019,national,0.8901889849539024,23.1358223
DOM,2020,national,0.9238472635139405,23.1358223
DOM,2021,national,1,23.1358223
DOM,2022,national,1.0881109345882658,23.1358223
DOM,2023,national,1.1401837694283465,23.1358223
DOM,2024,national,1.1778352393381555,23.1358223
DZA,1988,national,0.07301529648304682,39.36594772
DZA,1995,national,0.3115293995283899,39.36594772
DZA,2011,national,0.638339859350518,39.36594772
ECU,1987,national,0.0025941910904030193,0.48530966
ECU,1994,national,1164.3732528422884,0.48530966
ECU,1995,national,1493.635023259677,0.48530966
ECU,1998,national,3046.2878822137386,0.48530966
ECU,1999,national,4227.253083501224,0.48530966
ECU,2000,national,0.4287614951087039,0.48530966
ECU,2003,national,0.6241852841634552,0.48530966
ECU,2004,national,0.6364780874306288,0.48530966
ECU,2005,national,0.6540534867254686,0.48530966
ECU,2006,national,0.6750418605643419,0.48530966
ECU,2007,national,0.6932664023751264,0.48530966
ECU,2008,national,0.7565838634297543,0.48530966
ECU,2009,national,0.7869871718131068,0.48530966
ECU,2010,national,0.8136726013845126,0.48530966
ECU,2011,national,0.8586819064253756,0.48530966
ECU,2012,national,0.8996673644623623,0.48530966
ECU,2013,national,0.9203719814567745,0.48530966
ECU,2014,national,0.954971061380291,0.48530966
ECU,2015,national,0.987450975435079,0.48530966
ECU,2016,national,0.997866499685402,0.48530966
ECU,2017,national,0.9956982272414543,0.48530966
ECU,2018,national,0.9991491878575569,0.48530966
ECU,2019,national,0.9995685023335329,0.48530966
ECU,2020,national,0.9904449588232717,0.48530966
ECU,2021,national,1.008696171371268,0.48530966
ECU,2022,national,1.0454551515215922,0.48530966
ECU,2023,national,1.0614740697977854,0.48530966
ECU,2024,national,1.0774721273717789,0.48530966
EGY,1990,national,0.06597865607122672,5.042516
EGY,1995,national,0.12079477449382163,5.042516
EGY,1999,national,0.14040128894026557,5.042516
EGY,2004,national,0.17679215022499004,5.042516
EGY,2008,national,0.25932895706412606,5.042516
EGY,2010,national,0.32900535417438753,5.042516
EGY,2012,national,0.3867944026602086,5.042516
EGY,2015,national,0.49158494412592363,5.042516
EGY,2017,national,0.8028395323622984,5.042516
EGY,2019,national,0.9244249405626007,5.042516
EGY,2021,national,1.1069965776189248,5.042516
ESP,1980,national,31.08002208838848,0.660564244
ESP,1985,national,55.329172890149735,0.660564244
ESP,1990,national,75.69760720700249,0.660564244
ESP,1993,national,88.82152232334357,0.660564244
ESP,1994,national,93.0124872684983,0.660564244
ESP,1995,national,97.35971202862363,0.660564244
ESP,1996,national,100.82459292883854,0.660564244
ESP,1997,national,102.81192207787689,0.660564244
ESP,1998,national,104.69782791357532,0.660564244
ESP,1999,national,107.11671270421571,0.660564244
ESP,2000,national,110.79458256244443,0.660564244
ESP,2003,national,0.7325268917029972,0.660564244
ESP,2004,national,0.7547901833934422,0.660564244
ESP,2005,national,0.7802176574759513,0.660564244
ESP,2006,national,0.8076468164906027,0.660564244
ESP,2007,national,0.8301543303364933,0.660564244
ESP,2008,national,0.8639859237040619,0.660564244
ESP,2009,national,0.8614992737903661,0.660564244
ESP,2010,national,0.8770051057150728,0.660564244
ESP,2011,national,0.9050350512321208,0.660564244
ESP,2012,national,0.9271734216173007,0.660564244
ESP,2013,national,0.9402334188378517,0.660564244
ESP,2014,national,0.9388125811745934,0.660564244
ESP,2015,national,0.9341150851074066,0.660564244
ESP,2016,national,0.9322225306781502,0.660564244
ESP,2017,national,0.9504575619175093,0.660564244
ESP,2018,national,0.9663775009436009,0.660564244
ESP,2019,national,0.9731375032961628,0.660564244
ESP,2020,national,0.9699966725567698,0.660564244
ESP,2021,national,1,0.660564244
ESP,2022,national,1.0839057666471357,0.660564244
ESP,2023,national,1.1221932434234485,0.660564244
EST,1993,national,0.17358412968397657,0.613318384
EST,1995,national,0.33006102739019644,0.613318384
EST,1998,national,0.4859837402772509,0.613318384
EST,2000,national,8.17026673819785,0.613318384
EST,2001,national,8.639916933183972,0.613318384
EST,2002,national,8.948527238854178,0.613318384
EST,2003,national,9.067988959805227,0.613318384
EST,2004,national,9.344391287612249,0.613318384
EST,2005,national,9.725616113928707,0.613318384
EST,2006,national,10.157202079244456,0.613318384
EST,2007,national,10.827711486462302,0.613318384
EST,2008,national,11.94971792753016,0.613318384
EST,2009,national,11.940348675079385,0.613318384
EST,2010,national,12.295220837288941,0.613318384
EST,2011,national,0.8249560174353511,0.613318384
EST,2012,national,0.857404823348814,0.613318384
EST,2013,national,0.8812455466622862,0.613318384
EST,2014,national,0.880309869870362,0.613318384
EST,2015,national,0.8759758523804542,0.613318384
EST,2016,national,0.877278317832146,0.613318384
EST,2017,national,0.9072569657920714,0.613318384
EST,2018,national,0.9384332824437549,0.613318384
EST,2019,national,0.9598038478036895,0.613318384
EST,2020,national,0.9555372167887047,0.613318384
EST,2021,national,1,0.613318384
EST,2022,national,1.1939825796369943,0.613318384
EST,2023,national,1.3033421952942779,0.613318384
ETH,1981,national,0.02839108209578276,13.4367609
ETH,1995,national,0.07333186832210714,13.4367609
ETH,1999,national,0.07605023686353984,13.4367609
